2016-05-02 13:09:59,415 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Wro4j Model path: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/target/wro/wro.xml
2016-05-02 13:09:59,415 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - targetGroups: null
2016-05-02 13:09:59,415 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - minimize: true
2016-05-02 13:09:59,415 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - ignoreMissingResources: null
2016-05-02 13:09:59,415 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - parallelProcessing: false
2016-05-02 13:09:59,426 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - destinationFolder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/target
2016-05-02 13:09:59,426 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - jsDestinationFolder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/target/generated-resources/static/js
2016-05-02 13:09:59,427 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - cssDestinationFolder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/target/generated-resources/static/css
2016-05-02 13:09:59,433 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - wroManagerFactory class: ro.isdc.wro.maven.plugin.manager.factory.ConfigurableWroManagerFactory
2016-05-02 13:10:03,049 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - The following groups will be processed: [angular-bootstrap]
2016-05-02 13:10:03,050 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - folder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/target/generated-resources/static/css
2016-05-02 13:10:03,073 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - processing group: angular-bootstrap.css
2016-05-02 13:10:13,840 [Worker-0] WARN  r.i.w.e.p.css.Less4jProcessor - Less warnings are:
2016-05-02 13:10:13,841 [Worker-0] WARN  r.i.w.e.p.css.Less4jProcessor - 10:1 Cannot link source map. Css result location is not know and could not be deduced from input less source..
2016-05-02 13:10:13,875 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - file size: angular-bootstrap.css -> 131752 bytes
